id,y,big__big_f_bp_0_500__meanch,big__big_f_bp_0_500__stdch,big__big_f_bp_10000_20000__meanch,big__big_f_bp_10000_20000__stdch,big__big_f_bp_2000_5000__meanch,big__big_f_bp_2000_5000__stdch,big__big_f_bp_5000_10000__meanch,big__big_f_bp_5000_10000__stdch,big__big_f_bp_500_2000__meanch,big__big_f_bp_500_2000__stdch,big__big_f_f_dom__meanch,big__big_f_f_dom__stdch,big__big_f_rolloff_85__meanch,big__big_f_rolloff_85__stdch,big__big_f_spec_bw__meanch,big__big_f_spec_bw__stdch,big__big_f_spec_centroid__meanch,big__big_f_spec_centroid__stdch,big__big_f_spec_entropy__meanch,big__big_f_spec_entropy__stdch,big__big_t_crest__meanch,big__big_t_crest__stdch,big__big_t_energy__meanch,big__big_t_energy__stdch,big__big_t_kurt__meanch,big__big_t_kurt__stdch,big__big_t_maxabs__meanch,big__big_t_maxabs__stdch,big__big_t_mean__meanch,big__big_t_mean__stdch,big__big_t_ptp__meanch,big__big_t_ptp__stdch,big__big_t_rms__meanch,big__big_t_rms__stdch,big__big_t_skew__meanch,big__big_t_skew__stdch,big__big_t_std__meanch,big__big_t_std__stdch,big__big_t_zcr__meanch,big__big_t_zcr__stdch,big__big_tf_stft_0_500_mean__meanch,big__big_tf_stft_0_500_mean__stdch,big__big_tf_stft_0_500_std__meanch,big__big_tf_stft_0_500_std__stdch,big__big_tf_stft_10000_20000_mean__meanch,big__big_tf_stft_10000_20000_mean__stdch,big__big_tf_stft_10000_20000_std__meanch,big__big_tf_stft_10000_20000_std__stdch,big__big_tf_stft_2000_5000_mean__meanch,big__big_tf_stft_2000_5000_mean__stdch,big__big_tf_stft_2000_5000_std__meanch,big__big_tf_stft_2000_5000_std__stdch,big__big_tf_stft_5000_10000_mean__meanch,big__big_tf_stft_5000_10000_mean__stdch,big__big_tf_stft_5000_10000_std__meanch,big__big_tf_stft_5000_10000_std__stdch,big__big_tf_stft_500_2000_mean__meanch,big__big_tf_stft_500_2000_mean__stdch,big__big_tf_stft_500_2000_std__meanch,big__big_tf_stft_500_2000_std__stdch,big__big_tf_stft_mag_mean__meanch,big__big_tf_stft_mag_mean__stdch,big__big_tf_stft_mag_std__meanch,big__big_tf_stft_mag_std__stdch,big__big_w_wav_E_L0__meanch,big__big_w_wav_E_L0__stdch,big__big_w_wav_E_L1__meanch,big__big_w_wav_E_L1__stdch,big__big_w_wav_E_L2__meanch,big__big_w_wav_E_L2__stdch,big__big_w_wav_E_L3__meanch,big__big_w_wav_E_L3__stdch,big__big_w_wav_E_L4__meanch,big__big_w_wav_E_L4__stdch
bad/裂纹蛋21.xlsx,1,1.5508416762849653e-07,3.098657800447423e-08,7.852043624062959e-07,4.9304124162535275e-09,2.1427749875973107e-07,1.886630088246384e-09,1.1495263855019008e-06,9.566862677747005e-09,1.9776106334065183e-07,2.1936459659570252e-08,6375.0,0.0,22218.75,46.875,7411.05050743497,3.6290334489758607,11147.337809639861,13.6169416478715,5.427637056461287,0.005898538041063439,6.056480529957051,0.2712690291370605,0.015707803124999906,4.810500000000488e-05,2.4626490589288643,0.1097788119983587,0.010956874999999977,0.0005075000000001051,5.095461090102541e-17,3.4255006238955344e-17,0.020000000000000018,0.001000000000000112,0.0018089917941722126,2.7700167110451205e-06,-0.03868161707155685,0.10510829892766133,0.0018089917941722126,2.770016711045012e-06,0.4081058553865389,0.0030214628047509906,0.00012818845483046523,5.063084028916382e-06,8.356916192386566e-05,1.5151894987175805e-05,6.411665694877416e-05,6.726708723482776e-07,4.13950513163964e-05,6.722795322186643e-07,6.371286924367704e-05,2.491883184936494e-07,3.413223005194873e-05,9.58404785005709e-07,9.136395466948605e-05,3.6169194378464427e-07,9.671358588086077e-05,6.989191368737748e-07,8.336509424507454e-05,3.973296789530232e-06,5.252432367163401e-05,1.2490172045349915e-06,7.47294142018451e-05,4.607455993685199e-07,6.588915340708993e-05,9.129517482320314e-07,0.0016095366399211442,4.8103042016109745e-05,0.0005977350996429682,1.961650165780099e-05,0.0022349479125369095,6.81828695278208e-05,0.004753892889239695,4.710096890731116e-05,0.006620338947793264,9.325959255989443e-05
bad/裂纹蛋22.xlsx,1,1.0105195186368997e-07,2.3234445458199873e-08,8.790578855658452e-07,2.3108092472754883e-08,2.0142737735222675e-07,1.544108901280112e-09,1.3144190216918886e-06,2.384061955763742e-08,2.236585200948018e-07,1.1231699034078634e-08,6421.875,0.0,22476.5625,23.4375,7358.821352549193,7.573601634113402,11698.992945711745,192.78949857062798,5.351219842690912,0.002690930812318193,6.144483418974971,0.27757480505172394,0.015390829166666556,6.8700000000025685e-06,2.6089073237869678,0.028148076148883927,0.011002499999999915,0.0004945833333332983,-9.443834603217737e-17,9.041378756791118e-17,0.020000000000000018,0.0,0.001790648648769172,3.996456817434175e-07,-0.028509414915038334,0.026798355464322764,0.001790648648769172,3.996456817434175e-07,0.42165034382162947,0.005105230256303411,0.00010556965464396042,1.030071488304704e-05,6.529393598974711e-05,4.15425690209728e-07,6.44437094620468e-05,8.13202848689181e-07,4.062116820534676e-05,1.5022011837915535e-06,6.016460742802318e-05,6.119929224076564e-08,3.357695076923089e-05,1.3907418975767879e-06,8.97397620710588e-05,3.959054362836126e-07,9.628273614315113e-05,2.034575705218694e-06,8.464825075381717e-05,1.1850663205713183e-06,5.2443846298192765e-05,3.249215135205473e-06,7.343426040474656e-05,5.78865015947272e-07,6.399835561026783e-05,1.6042413356390545e-06,0.0012843146887452823,7.979412670231943e-05,0.0005924926080742043,2.2665594292753735e-06,0.0022194472556675096,8.473974517494119e-05,0.0048050187098710485,2.5196088901190128e-05,0.006554468623412079,3.3568712162088295e-05
bad/裂纹蛋23.xlsx,1,1.2467025730340905e-07,7.87037214473296e-09,8.716565072978687e-07,7.176520092045966e-08,2.220025618779115e-07,1.894900904551795e-08,1.2797775447270777e-06,1.7046278036974638e-08,1.610718645749967e-07,1.6868490945334714e-09,6398.4375,23.4375,22406.25,0.0,7276.356757491318,28.993817670811495,11542.525318568161,191.48226199836517,5.340627554399896,0.062110031257441634,9.112469423754671,3.3154255391372605,0.01569926864583323,9.956145833336927e-06,4.381008625407525,2.510016774421831,0.016478020833333384,0.005990729166666653,2.0955459589799827e-17,9.131584377541913e-17,0.02499999999999991,0.006000000000000005,0.0018085023193318993,5.734571159902654e-07,-0.17379729226082785,0.21713812691353895,0.0018085023193318993,5.734571159904823e-07,0.43071473223588247,0.001458637216086689,0.00011572142388603433,4.967458558405083e-06,7.054194669209459e-05,2.3708651388384567e-06,6.574426179797876e-05,9.618519167038748e-07,4.157480219647428e-05,1.6161942550386729e-06,6.267827415699155e-05,3.4684068609955115e-07,3.5572554983737444e-05,6.913517928491009e-07,9.171647992090975e-05,7.958197934474631e-07,9.696376227886176e-05,5.126943193463522e-07,7.688807546358429e-05,2.427767412401091e-07,4.488545387595509e-05,3.3029137111231133e-06,7.447797957077653e-05,1.2209215934606897e-07,6.413381699111281e-05,7.192789609473775e-09,0.00131859668820775,2.7372929073997648e-05,0.0005129267831016462,1.943068732816603e-05,0.0022630389154970412,6.999318940125268e-05,0.005064938416157717,1.6059423213428837e-05,0.006601427192110003,0.00010932757054976259
bad/裂纹蛋24.xlsx,1,2.2078720118541034e-07,6.812738539468275e-08,8.61901432805179e-07,3.5510231252773606e-08,2.3319931215245565e-07,1.2713603249851538e-08,1.2473919002570071e-06,1.0366626763030886e-08,2.7782086168494063e-07,4.990526235665641e-08,6398.4375,23.4375,22101.5625,398.4375,7562.075112835333,38.08655011968949,10903.035872827177,702.7340346593337,5.398287402518752,0.035403084901783455,7.303253865648489,2.488672896103586,0.01608464322916656,0.0010891034374999947,3.323272464051913,0.8589165253239206,0.013515729166666768,0.005005937500000002,1.4682699500667695e-16,2.3129646346357346e-18,0.022499999999999964,0.00550000000000006,0.0018295141684208126,6.201005529107677e-05,0.1799508678824562,0.1440686849020584,0.0018295141684208129,6.201005529107688e-05,0.41633673682017086,0.00750156282558867,0.00013693402842733185,2.0459380919956705e-05,0.000122216999733642,3.0093147058251594e-05,6.515182537900096e-05,1.5442696855570866e-06,4.071729661657678e-05,4.929365622577244e-07,6.603914598787576e-05,4.042148319244954e-06,3.557349078169116e-05,1.8105874106068008e-06,8.767075996205873e-05,2.0746441336444543e-06,9.503020778980553e-05,5.626111334328194e-07,8.585586970467367e-05,4.850068883625599e-06,7.154640263338935e-05,1.4151776653793077e-05,7.492137371144097e-05,3.1719162343372075e-06,6.748084350593288e-05,1.7852044132411326e-06,0.002184020588131775,0.0006277090611837495,0.0005504845228595721,4.894152644540641e-06,0.0022322637295346544,6.787088359858041e-05,0.004735730099481642,0.00026740230327753495,0.006426958270346041,0.00013623204847595894
bad/裂纹蛋25.xlsx,1,1.3517806983296877e-07,1.4322797956760977e-09,8.881702394420008e-07,3.829169606685887e-08,2.3543245659615465e-07,8.439589302912011e-10,1.385616385958671e-06,1.4897726701576814e-08,1.7760335136812098e-07,1.2223519369372506e-08,6351.5625,23.4375,22453.125,0.0,7299.062636480182,14.870852100016236,11527.543897361365,172.36850494511418,5.361691243394615,0.03981084320610506,8.407375647743127,0.8887566967569738,0.015311780729166578,0.000183834062499999,3.488870183170203,0.09747015511931956,0.015006145833333373,0.0014971874999999413,-3.0993726104118945e-18,2.696916763985276e-17,0.02300000000000002,0.0019999999999998908,0.0017860121388673874,1.0721865262662946e-05,-0.08714607613918182,0.16369821204464782,0.0017860121388673872,1.0721865262662837e-05,0.41925401125234424,0.004375911648260067,0.00011578300244098979,2.5661626317108755e-07,7.705153660557149e-05,1.5475743063175603e-06,6.390228484905126e-05,1.641420501105663e-07,4.1626165086155965e-05,1.3584861654990459e-06,6.471174770847415e-05,2.09679814787482e-07,3.520256107205588e-05,9.220663663260113e-08,9.111692546879445e-05,1.0144143691066414e-06,9.784206492937691e-05,1.5571740325971022e-06,7.700062386072255e-05,3.1493335507728917e-06,4.6228752307905606e-05,4.514046485525005e-06,7.372109188901496e-05,2.6941704264044596e-07,6.508952794458837e-05,1.160684166805941e-06,0.001364153884384782,0.00011725345236074966,0.0005611631964965131,1.5788002857847834e-05,0.002245838139333925,1.1988880934710264e-05,0.004980778053957552,0.00013906692426311805,0.006260035827770533,0.00014682438400484684
bad/裂纹蛋26.xlsx,1,2.2015966153439936e-07,6.321420307510148e-08,9.413607790589907e-07,5.458413504522946e-08,2.3000967122714552e-07,1.625679358337912e-08,1.3297721063937075e-06,2.3552949559660476e-09,2.3181450876961695e-07,7.627992663442567e-08,6328.125,0.0,22382.8125,70.3125,7468.430988639628,228.70961680474056,11212.93210863789,356.8652860914208,5.3960647405274145,0.05190585803181724,13.766969697704383,5.857731311819876,0.016350949791666586,0.00022702500000000916,18.176732102691034,14.098714737861847,0.025483541666666665,0.010987500000000039,-2.838007606698056e-17,3.1710745140856036e-17,0.03400000000000003,0.010000000000000009,0.0018456120100968426,1.2813330955058146e-05,-0.6197069063419733,0.9738819787084021,0.0018456120100968426,1.2813330955058146e-05,0.41477391123150653,0.001979579078974808,0.0001386974723365281,1.1223536270152495e-05,0.00010533166751437265,1.1508930458465225e-05,6.573365260992766e-05,2.5326806954466323e-06,4.227080250600913e-05,1.7230352313609977e-07,6.363971632468776e-05,1.6208555410168775e-06,3.453612139109078e-05,1.3899965942592213e-06,9.135816988232491e-05,3.1256280476874324e-06,9.602485621430182e-05,1.5086585499363373e-06,7.87546727708489e-05,5.726116704874747e-06,5.445922864441769e-05,1.3454934215568342e-05,7.526642936421797e-05,1.6651392757732452e-06,6.62583003901773e-05,2.541497725000207e-06,0.0018231833349011879,0.0004403012938434944,0.0005727827986192038,1.508967467238082e-05,0.0023986712142380316,6.712491702506873e-05,0.004943521011719935,0.00013850953380884108,0.006738110154561901,0.0004407212595560414
bad/裂纹蛋27.xlsx,1,1.6416001434495142e-07,2.3538408603583707e-08,5.534662485515555e-07,3.359272331794536e-08,1.41013526984618e-07,7.069556731026783e-09,8.727513978502663e-07,1.3518726000286948e-08,8.89882733975985e-08,3.295196191219455e-09,6421.875,0.0,20226.5625,117.1875,7081.397794358497,25.648257260427272,10447.068084199636,1.9042306759165513,5.291945114534213,0.03180766042458494,5.205259438766852,1.0751760057174393,0.009958814895833485,0.00019691510416667245,1.3659767426640088,0.21431909511753355,0.007481979166666597,0.0014744791666666535,-1.4109084271278033e-18,1.9822106918828314e-17,0.014499999999999957,0.0024999999999999467,0.001440329924789156,1.424117465334497e-05,0.0594042110455765,0.020027909278398436,0.0014403299247891558,1.4241174653345078e-05,0.34923942488018334,0.0004167534903104786,0.00011748315489316908,4.690550072215117e-06,8.990481710116616e-05,9.124245499935738e-06,5.308979583127658e-05,1.5172924785106108e-06,3.086794697709714e-05,8.393006279784353e-07,5.137595263706514e-05,4.835493718044926e-07,2.7556815692927433e-05,1.8948265259867896e-06,7.40886571869026e-05,4.957492298800968e-07,7.99008774204065e-05,8.54970886938332e-07,5.7518578970660525e-05,2.0384664716086508e-07,3.2861595440943746e-05,1.2667333047280407e-07,5.974075538753334e-05,6.735665193963479e-07,5.039399754148208e-05,7.374007601276556e-07,0.0010886443780036342,7.563160160558137e-05,0.00033726438460910687,1.096212602515233e-05,0.0016360573709006492,2.719423539108783e-05,0.0032598821532711132,1.3638135588633915e-05,0.0036880873763686203,8.527062487517344e-05
bad/裂纹蛋28.xlsx,1,1.8017207133547875e-07,9.729777850380137e-09,5.745528449149845e-07,2.179728993679219e-08,1.636992097244737e-07,3.743296876169224e-09,9.01729252322497e-07,1.2918212355449341e-08,8.973797171144151e-08,1.3849280375325352e-08,6421.875,0.0,19570.3125,210.9375,6979.466704814699,0.4892488489376774,10145.084509323868,77.3784204852218,5.299541725001927,0.03600120606743662,5.794986516154234,0.9591172122755522,0.010310975833333538,0.00012981666666666506,1.1368405422183248,0.08447934134358803,0.008502083333333244,0.001459166666666678,1.431725108839525e-17,4.2304123167487736e-17,0.015000000000000013,0.0010000000000000009,0.0014656175614253721,9.226533442525703e-06,-0.207445143188067,0.054524336004364723,0.0014656175614253721,9.226533442525703e-06,0.3975828297561992,0.0010418837257762104,0.00012537502748328862,4.766309220840158e-06,9.234667589298999e-05,1.5473959913546198e-06,5.409690010830707e-05,8.653926384296693e-08,3.1128320335274166e-05,9.654812360422996e-07,5.473293641377216e-05,8.848105663463873e-07,2.9716206381586623e-05,4.427351144084919e-07,7.407641642815139e-05,5.274668107921191e-07,8.346051170232441e-05,2.3347428678361016e-07,5.813543286856831e-05,1.6669278711705027e-06,3.240177439537372e-05,1.5169919153220932e-07,6.0796655466521804e-05,3.3869982488213233e-07,5.187775862682589e-05,5.947855319229982e-08,0.0011720254131965015,2.3491830309802192e-05,0.00035100237659580944,3.2383117757159524e-05,0.0017864606753856132,4.3019420216404035e-05,0.0034070968219268175,5.734980632656319e-06,0.0036223765927906196,0.00010262841789602096
bad/裂纹蛋29.xlsx,1,1.9602767439662113e-07,3.2014518728211666e-08,5.542558284331924e-07,1.850975268692278e-08,1.7097092726222867e-07,2.625482469562614e-09,9.739433934183084e-07,2.6448627980204285e-09,1.0244101884021568e-07,1.7245173683666138e-09,6445.3125,23.4375,19664.0625,492.1875,7027.775063203465,158.26606305706537,9962.194956704177,15.011757943752855,5.242333723510248,0.057065192454848646,5.58825089046336,0.6933839717705754,0.011093755833333534,0.00011222333333334167,0.4356949536533241,0.3556937502623194,0.008500833333333402,0.0010970833333332486,-8.754571142096287e-17,5.1116518425449894e-18,0.015000000000000124,0.0020000000000000018,0.0015202434026638405,7.689512439306009e-06,-0.26832402665697297,0.038650507490520056,0.0015202434026638405,7.689512439306009e-06,0.4081058553865389,0.0059387372369243685,0.00012458501109256315,9.857733006519967e-06,9.782313976290958e-05,9.304192926191703e-06,5.4310957302308035e-05,1.2238187524261053e-06,3.1058086353088e-05,1.0195277205750463e-06,5.633590799490673e-05,5.492660709995979e-07,3.026851509520834e-05,8.589533443793317e-07,7.825796585510482e-05,1.6995272721528041e-07,8.703755188775556e-05,1.6625050085941251e-06,6.0725257918978e-05,3.8668595402220043e-07,3.4839390845623494e-05,1.3963834733439891e-06,6.24917066852064e-05,5.382723584565485e-07,5.3862812475294976e-05,2.1399687569758988e-08,0.0013148763667311762,0.00017637646235435685,0.0004122300644594512,5.281100750939116e-05,0.0019684653138020564,2.7112893421098313e-05,0.0036128950503722564,0.00011517457627698252,0.003861067857298615,6.970650284306352e-05
bad/裂纹蛋3.xlsx,1,7.479148721813989e-08,1.9791383490112e-08,9.536579028566087e-07,2.6103535352987495e-08,3.112690310405841e-07,2.2102324458570673e-08,1.4245425786647758e-06,7.850132506152922e-08,9.739111909701837e-08,2.1465852446766364e-08,6421.875,0.0,22125.0,0.0,6998.611904864758,43.76850839988629,11805.711413769935,89.37758274737826,5.355853130635988,0.015102708400859477,4.856302231744087,0.051257625403734686,0.016299387291666863,0.00040093749999999505,1.676484863920698,0.02438841261910696,0.008947083333333272,1.5624999999963585e-05,-1.2064423534260034e-16,3.6868656276093735e-17,0.017000000000000126,0.0,0.0018426046624291266,2.2665916226222876e-05,0.14975719461641485,0.024635454347375838,0.0018426046624291266,2.2665916226222984e-05,0.41727443217336946,0.003854969785371948,8.45266584031313e-05,7.371294278329557e-06,5.47599234022413e-05,1.140019610539663e-05,6.7152335845776e-05,5.563959205856563e-07,4.221947609232939e-05,5.433914893556646e-07,7.253760169659778e-05,1.0923842256497325e-06,4.200087834767289e-05,2.6288543895983762e-06,9.572485453406877e-05,1.5316197049049007e-07,9.877813490804381e-05,2.5214298695455027e-06,5.781602486513709e-05,3.2285576313288657e-06,3.384434008061341e-05,5.509914816215799e-06,7.556598777276347e-05,6.88831742910105e-07,6.50845093163754e-05,1.264028484704504e-06,0.000684796063088513,0.00014538285022579482,0.0005220844265766173,3.380395688220135e-05,0.0028659785368869684,8.690241343677465e-05,0.005359559561286616,4.92397255008898e-05,0.00692685127873272,9.753745811590282e-05
bad/裂纹蛋30.xlsx,1,1.831262541634754e-07,2.456504476466046e-10,5.665704755296886e-07,1.1805697287198491e-08,1.5954920575767224e-07,7.379723604445998e-09,9.418569747321182e-07,2.4712567061091413e-08,1.0344642305868987e-07,1.0881372605586076e-09,6468.75,0.0,19546.875,187.5,7001.008259223079,54.35610305918817,10032.163003937365,129.0159830045468,5.227702753237148,0.00166039907872495,4.316264838852989,0.020800631476375564,0.010929114583333524,0.0001214154166666757,0.43848328879787446,0.06506394627144085,0.006512708333333395,4.79166666655928e-06,-1.0769163338864018e-16,1.1074474670635936e-16,0.012499999999999956,0.0004999999999999449,0.001508916371742395,8.38180264523718e-06,-0.36125301994852665,0.07996777111303241,0.001508916371742395,8.38180264523718e-06,0.4071681600333403,0.0039591581579495605,0.0001278269452874218,2.0046632629633403e-06,9.638266290231015e-05,3.996676221710687e-07,5.4473524613187044e-05,3.7293988153421986e-07,3.153120771133002e-05,3.992023240321219e-07,5.534950868470877e-05,7.260471780984635e-07,2.93406970704965e-05,1.0370311353410455e-06,7.615810588680623e-05,2.3171076050125452e-07,8.62493981887993e-05,9.241782218182373e-07,6.238212466393891e-05,1.4987115770830453e-06,3.472495114492275e-05,3.583326607840839e-07,6.216790856360824e-05,3.3803936421497447e-07,5.359913147396336e-05,2.410564106699482e-07,0.0012916745717176886,1.0986879335035064e-06,0.00036735839145037605,4.985209418302382e-06,0.0018850109497556627,4.641195202123452e-06,0.0035840784579733286,8.694475296342776e-05,0.003856753610358631,3.539801974571338e-05
bad/裂纹蛋31.xlsx,1,1.7778185941002077e-07,1.1859050749258276e-08,5.54892653613993e-07,3.688689311847271e-08,1.677983977379238e-07,7.663334618417525e-09,8.646927009988868e-07,1.9442941430364307e-08,8.455691520813425e-08,1.0664186331846487e-09,6445.3125,23.4375,19945.3125,585.9375,7040.607084658386,65.8213438870439,10188.682779232466,103.29776405805751,5.224571748913215,0.03861807641662418,12.415424601893765,5.523297977309014,0.010398204895833534,0.0005039151041666664,11.466855148025438,10.301590690481842,0.01846510416666658,0.00856989583333334,4.047688110612551e-18,4.878042414446781e-17,0.02399999999999991,0.009000000000000008,0.001471400704286233,3.567427725915831e-05,-0.7451023895432197,0.7339031541288893,0.001471400704286233,3.567427725915831e-05,0.4033131902479683,0.00010418837257761271,0.0001251650758173247,1.3792393121836915e-06,9.222314838168225e-05,3.92686524077134e-06,5.44037231827489e-05,2.2851828217543337e-06,3.171220252516353e-05,1.7270537883438187e-06,5.581666820521319e-05,2.3283025315702626e-06,3.0408794086428185e-05,1.0518044055430273e-06,7.311020253292244e-05,2.135807672674637e-06,8.247405368705634e-05,6.602422968674288e-07,5.8338404985117364e-05,5.097079954887345e-07,3.448654130302456e-05,2.3235202448707033e-06,6.116067889859137e-05,1.7861885788817035e-06,5.189553292900915e-05,9.48045047131815e-07,0.0012347182768151126,5.057129869407773e-05,0.00034685427486190956,6.369840109913703e-05,0.0017636349391892303,4.735623531935008e-05,0.0033290484266506404,0.00017464256564545498,0.00379417826519962,0.00015902047043274197
bad/裂纹蛋32.xlsx,1,1.681505519610929e-07,3.970321010332087e-08,5.832525899478595e-07,3.2592944367066004e-08,1.631159394371926e-07,9.867355621610384e-09,8.176846176664481e-07,1.1820252035756831e-08,8.725964477401155e-08,6.065287891039185e-09,6445.3125,23.4375,19992.1875,117.1875,7084.307248972495,71.05349685343253,10435.285052897743,59.94596879045548,5.3694751986901545,0.037992875277805815,13.813075244855224,7.0332701839951675,0.01027087833333353,0.0006269583333333318,20.641002310553635,19.298603324726532,0.02051041666666653,0.010900416666666635,4.938179494947311e-17,9.901801600875615e-17,0.026499999999999968,0.011500000000000066,0.0014621118897232576,4.4667005433204855e-05,-1.09528410098049,1.0302941144836242,0.0014621118897232576,4.466700543320464e-05,0.41487809960408417,0.0016670139612419144,0.00011891253127782671,1.1967839474817726e-05,9.01365017006129e-05,8.397784104808563e-06,5.4884871397018614e-05,2.235370174242277e-06,3.170413026573744e-05,2.082155113507096e-06,5.452631964633029e-05,1.5318517935630512e-06,3.05754281636264e-05,2.133853607405871e-06,7.326950995568626e-05,1.4261695492730008e-06,7.928677135745614e-05,3.9388601668235263e-07,5.598924491586684e-05,1.6226517199962264e-06,3.13233160463369e-05,6.531385813362888e-08,6.098419384034231e-05,1.9470699394314437e-06,5.082679622747915e-05,2.1183810925892473e-06,0.0010955380520118916,0.00012505471544507616,0.00033823330238686,1.5279491996703348e-05,0.0017301052506304036,6.667726373321475e-05,0.0032086140690693143,0.00012292381714639833,0.003917842290194585,0.0002883258013997316
bad/裂纹蛋33.xlsx,1,1.7488056362842954e-07,3.714734807202816e-09,5.203868460466631e-07,2.1494922591686425e-09,1.4627296066901536e-07,1.596649170512464e-08,8.410945710073748e-07,2.198941708307583e-08,8.7483232097578e-08,3.5715618607634666e-09,6398.4375,23.4375,19570.3125,117.1875,7013.122428735667,32.59488610342987,10083.441751710092,5.188151993977044,5.2834413087296745,0.026153146101893565,4.592290527661646,0.19561154788266633,0.009647024479166837,8.792531249999895e-05,1.112605396663532,0.022743556305880208,0.006511562500000068,0.0003069791666667765,-9.827786732567272e-17,5.435466891393995e-18,0.012500000000000067,0.000500000000000056,0.0014176582900941865,6.4605743025290515e-06,-0.0015273232627987868,0.02917231639636444,0.0014176582900941865,6.4605743025290515e-06,0.379245676182538,0.004167534903104814,0.00011949703799559523,2.3297390294439756e-06,0.000100884211600216,4.86444954491138e-06,5.180987225156995e-05,1.3497780816313553e-07,2.8742495440728933e-05,1.619112068541119e-07,5.225812765514496e-05,3.578957143164414e-06,2.7117711981309905e-05,9.126854433005302e-07,7.153447342932581e-05,6.96755767823183e-07,7.968871825321823e-05,7.89099314518715e-07,5.5960680557464956e-05,7.021614453854496e-07,3.3682521286695146e-05,1.076423448342645e-06,5.837061942832616e-05,6.812328756200216e-07,4.997088708658534e-05,5.860022269947972e-08,0.001249677811816886,3.617901590105381e-05,0.00036104825598167747,5.785781975723472e-06,0.0017420686987654806,5.732322200468034e-05,0.002976427520555251,1.0722153241951799e-05,0.0033883495155348784,5.736403014438337e-05
bad/裂纹蛋34.xlsx,1,1.890657948882585e-07,1.5297016977480547e-08,5.344412847007802e-07,1.4375268431543475e-10,1.4994371380970558e-07,1.7839659915226895e-09,8.302329709439359e-07,1.053875032989218e-08,9.99895233946407e-08,1.605877399884311e-08,6398.4375,23.4375,20109.375,93.75,7149.3161301624605,81.62528576425439,10161.78688450384,102.48793914661928,5.285691381548576,0.0467987928846636,4.718131127327249,0.36107622589135424,0.00970257291666685,0.00010190625000001171,1.1916501875411702,0.08854006658799474,0.006705208333333212,0.00047812500000010694,-1.1671219546371958e-16,1.61907524424502e-16,0.013000000000000012,0.0010000000000000009,0.001421729091679866,7.466425521657325e-06,0.08422174132417265,0.012726924460206047,0.001421729091679866,7.466425521657325e-06,0.3860179204000833,0.0073973744530110574,0.00012452319628879636,2.1824985951545165e-06,0.0001030746218808961,6.342592516523782e-06,5.2138732166331545e-05,5.736553915713218e-07,3.001780765856252e-05,1.0582927022191034e-07,5.234631547651505e-05,1.442407638920114e-06,2.8232421640039293e-05,3.271909074017259e-07,7.183793301090624e-05,3.947721421840094e-07,7.924966598657807e-05,9.350818036422872e-07,5.800201475011634e-05,3.5811643012398887e-06,3.5129251314474794e-05,3.922108932504402e-06,5.8852460686957933e-05,3.6713267105136903e-07,5.0837303734758686e-05,4.0014734858317033e-07,0.0012891949554840747,0.00015461615146244003,0.00032383123069340384,3.72313670597074e-05,0.0017162688805288607,3.717678125191731e-05,0.0030301097978057074,1.3348359507937358e-05,0.0034267000160470578,1.1093214998691807e-05
bad/裂纹蛋35.xlsx,1,1.4467302508501288e-07,1.1560897432084943e-08,4.98715363385657e-07,3.323499145795338e-08,1.5018345926305954e-07,5.364621409753562e-09,8.026412878968718e-07,3.103914572224664e-08,9.622849087516387e-08,9.34165780956795e-09,6398.4375,23.4375,19195.3125,23.4375,6944.686945328592,21.874205008622084,10029.851065797138,105.4914540353193,5.297057192854549,0.012963648477832379,4.888336104596295,0.008926357382372352,0.009342866458333494,9.348333333333847e-05,0.9674522529241549,0.033756576933196,0.006819791666666797,2.166666666680861e-05,-5.67138928412684e-17,1.427099179570253e-16,0.013000000000000123,0.0,0.001395127877008879,6.979895809336488e-06,-0.0043515646165361715,0.014958333075695048,0.0013951278770088793,6.9798958093362715e-06,0.3715357366117941,0.0035424046676391097,0.00011571880639829427,1.5662123082775986e-06,8.778030564124569e-05,4.734065115988982e-06,5.156858184947835e-05,4.846533992469235e-07,2.919987208329256e-05,1.1506890455433325e-06,5.305410891842171e-05,5.798309246200365e-07,2.742711992188594e-05,1.8277671956752828e-08,7.135082632351172e-05,8.898139305567131e-07,7.760941174129566e-05,6.249352485298654e-07,5.925827816557109e-05,3.3342041158174274e-06,3.375160566360072e-05,1.1186645704428034e-06,5.817665745770962e-05,2.346640652562834e-07,4.840173676602716e-05,1.8424849030659565e-07,0.0011006429547770406,2.1425500986421557e-05,0.00030512576259426476,1.2858034262048796e-05,0.0016522348414436461,1.7492911717543287e-05,0.00304198765268491,2.505158371341235e-05,0.003261771351682058,1.7141342446207273e-05
